<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.19	15:00:00	2589.31	2591.17	2573.05	2576.75	16058	0	28
2024.09.19	16:00:00	2576.76	2582.41	2569.67	2575.01	19271	0	28
2024.09.19	17:00:00	2575.02	2584.55	2571.66	2581.19	18381	0	28
2024.09.19	18:00:00	2581.20	2589.33	2580.38	2588.96	12727	0	28
2024.09.19	19:00:00	2589.03	2592.48	2587.63	2591.63	9197	0	28
2024.09.19	20:00:00	2591.62	2592.55	2587.85	2590.49	6404	0	28
2024.09.19	21:00:00	2590.50	2590.70	2586.55	2588.08	5937	0	28
2024.09.19	22:00:00	2588.08	2588.79	2585.87	2588.27	4850	0	28
2024.09.19	23:00:00	2588.29	2589.63	2585.81	2586.38	2631	0	28
2024.09.20	01:00:00	2586.63	2587.79	2586.10	2587.67	1129	0	28
2024.09.20	02:00:00	2587.67	2587.68	2586.34	2587.16	1884	0	28
2024.09.20	03:00:00	2587.16	2588.41	2586.05	2587.98	3451	0	28
2024.09.20	04:00:00	2588.07	2589.38	2584.72	2588.16	8627	0	28
2024.09.20	05:00:00	2588.08	2592.44	2587.29	2591.49	6269	0	28
2024.09.20	06:00:00	2591.49	2593.53	2590.91	2591.33	7088	0	28
2024.09.20	07:00:00	2591.36	2594.29	2591.31	2593.64	3187	0	28
2024.09.20	08:00:00	2593.69	2595.10	2592.33	2594.43	4427	0	28
2024.09.20	09:00:00	2594.41	2606.87	2594.21	2605.34	11318	0	28
2024.09.20	10:00:00	2605.37	2609.64	2604.69	2607.08	10586	0	28
2024.09.20	11:00:00	2607.05	2612.61	2605.36	2609.72	9768	0	28
2024.09.20	12:00:00	2609.72	2610.49	2602.41	2606.24	7195	0	28
2024.09.20	13:00:00	2606.26	2614.10	2606.14	2613.08	7797	0	28
2024.09.20	14:00:00	2613.14	2615.39	2610.20	2613.63	8729	0	28
2024.09.20	15:00:00	2613.62	2619.28	2613.35	2615.52	11231	0	28
2024.09.20	16:00:00	2615.51	2616.47	2602.57	2606.56	18478	0	28
2024.09.20	17:00:00	2606.57	2617.01	2604.67	2613.92	16741	0	28
2024.09.20	18:00:00	2613.99	2622.88	2611.19	2622.77	16472	0	28
2024.09.20	19:00:00	2622.78	2625.68	2619.65	2624.83	10768	0	28
2024.09.20	20:00:00	2624.83	2625.30	2619.14	2619.47	9404	0	28
2024.09.20	21:00:00	2619.53	2622.09	2617.75	2621.59	7754	0	28
2024.09.20	22:00:00	2621.60	2623.27	2620.57	2621.05	6227	0	28
2024.09.20	23:00:00	2620.99	2622.29	2618.96	2621.74	3166	0	28
2024.09.23	01:00:00	2621.17	2621.95	2618.37	2620.35	2902	0	28
2024.09.23	02:00:00	2620.39	2621.40	2619.54	2620.13	2016	0	28
2024.09.23	03:00:00	2620.13	2620.17	2618.11	2618.21	2732	0	28
2024.09.23	04:00:00	2618.23	2621.39	2615.99	2620.04	8376	0	28
2024.09.23	05:00:00	2620.04	2626.31	2618.72	2625.29	6827	0	28
2024.09.23	06:00:00	2625.28	2631.03	2624.77	2628.44	5851	0	28
2024.09.23	07:00:00	2628.43	2630.97	2627.93	2629.34	2852	0	28
2024.09.23	08:00:00	2629.33	2631.30	2626.71	2629.98	5447	0	28
2024.09.23	09:00:00	2629.94	2630.05	2624.36	2624.36	9011	0	28
2024.09.23	10:00:00	2624.35	2624.94	2613.78	2615.32	13063	0	28
2024.09.23	11:00:00	2615.31	2619.60	2614.57	2616.81	9985	0	28
2024.09.23	12:00:00	2616.81	2621.98	2615.35	2621.56	7161	0	28
2024.09.23	13:00:00	2621.56	2623.51	2620.64	2621.38	6342	0	28
2024.09.23	14:00:00	2621.48	2625.68	2620.82	2623.98	6733	0	28
2024.09.23	15:00:00	2624.00	2628.06	2619.97	2626.94	9287	0	28
2024.09.23	16:00:00	2626.95	2634.19	2625.49	2631.86	15160	0	28
2024.09.23	17:00:00	2631.86	2634.77	2627.99	2630.35	14761	0	28
2024.09.23	18:00:00	2630.34	2631.89	2625.65	2629.20	11259	0	28
2024.09.23	19:00:00	2629.19	2630.77	2626.49	2628.15	9078	0	28
2024.09.23	20:00:00	2628.13	2628.88	2626.40	2627.92	6388	0	28
2024.09.23	21:00:00	2627.90	2628.67	2625.91	2627.25	5813	0	28
2024.09.23	22:00:00	2627.27	2627.82	2625.59	2626.19	5160	0	28
2024.09.23	23:00:00	2626.19	2628.51	2626.15	2628.32	2406	0	28
2024.09.24	01:00:00	2628.69	2628.73	2626.73	2627.40	1172	0	28
2024.09.24	02:00:00	2627.42	2627.42	2625.77	2626.26	1951	0	28
2024.09.24	03:00:00	2626.25	2626.51	2623.85	2625.16	4226	0	28
2024.09.24	04:00:00	2625.16	2630.11	2624.81	2629.03	10869	0	28
2024.09.24	05:00:00	2629.02	2629.22	2626.67	2628.83	7524	0	28
2024.09.24	06:00:00	2628.81	2636.00	2628.71	2633.95	8111	0	28
2024.09.24	07:00:00	2633.95	2638.16	2631.89	2638.02	5971	0	28
2024.09.24	08:00:00	2638.08	2640.01	2625.11	2625.30	10157	0	28
2024.09.24	09:00:00	2625.33	2629.82	2624.47	2628.64	13185	0	28
2024.09.24	10:00:00	2628.70	2630.19	2622.53	2628.84	10574	0	28
2024.09.24	11:00:00	2628.85	2629.43	2625.88	2628.97	8219	0	28
2024.09.24	12:00:00	2628.98	2630.74	2626.99	2630.70	6870	0	28
2024.09.24	13:00:00	2630.69	2635.98	2630.54	2633.32	7649	0	28
2024.09.24	14:00:00	2633.30	2633.33	2623.33	2626.33	10886	0	28
2024.09.24	15:00:00	2626.37	2633.17	2623.49	2633.08	12467	0	28
2024.09.24	16:00:00	2633.09	2637.21	2630.95	2635.22	16008	0	28
2024.09.24	17:00:00	2635.23	2647.06	2634.47	2643.43	18083	0	28
2024.09.24	18:00:00	2643.45	2648.28	2639.70	2643.08	15864	0	28
2024.09.24	19:00:00	2643.09	2655.09	2642.34	2653.43	13984	0	28
2024.09.24	20:00:00	2653.44	2654.42	2649.72	2653.94	9852	0	28
2024.09.24	21:00:00	2653.96	2657.62	2653.27	2657.21	6722	0	28
2024.09.24	22:00:00	2657.19	2664.23	2656.31	2662.58	7190	0	28
2024.09.24	23:00:00	2662.59	2663.61	2656.29	2656.87	3903	0	28
2024.09.25	01:00:00	2657.33	2659.77	2657.33	2659.10	2235	0	28
2024.09.25	02:00:00	2659.10	2659.17	2656.68	2658.10	3096	0	28
2024.09.25	03:00:00	2658.11	2660.83	2656.56	2660.71	4625	0	28
2024.09.25	04:00:00	2660.79	2662.80	2655.43	2660.03	13918	0	28
2024.09.25	05:00:00	2660.03	2670.45	2659.59	2670.05	9921	0	28
2024.09.25	06:00:00	2670.05	2670.17	2659.78	2661.42	7719	0	28
2024.09.25	07:00:00	2661.43	2661.60	2657.55	2658.86	5895	0	28
2024.09.25	08:00:00	2658.85	2659.74	2654.36	2657.14	7694	0	28
2024.09.25	09:00:00	2657.15	2659.73	2653.48	2654.67	11316	0	28
2024.09.25	10:00:00	2654.68	2657.58	2651.58	2656.85	9231	0	28
2024.09.25	11:00:00	2656.89	2658.49	2654.55	2655.83	7673	0	28
2024.09.25	12:00:00	2655.84	2657.60	2652.63	2656.89	7129	0	28
2024.09.25	13:00:00	2656.90	2658.08	2654.30	2655.54	6986	0	28
2024.09.25	14:00:00	2655.56	2657.97	2653.88	2657.31	6876	0	28
2024.09.25	15:00:00	2657.30	2660.68	2656.87	2659.45	10362	0	28
2024.09.25	16:00:00	2659.42	2665.86	2658.29	2664.54	14867	0	28
2024.09.25	17:00:00	2664.46	2667.36	2654.21	2658.74	15970	0	28
2024.09.25	18:00:00	2658.89	2660.72	2655.24	2657.78	13632	0	28
2024.09.25	19:00:00	2657.73	2658.68	2649.72	2653.67	9853	0	28
2024.09.25	20:00:00	2653.66	2662.89	2653.07	2660.55	9476	0	28
2024.09.25	21:00:00	2660.55	2661.60	2659.03	2660.29	4529	0	28
2024.09.25	22:00:00	2660.28	2661.52	2659.34	2659.62	4025	0	28
2024.09.25	23:00:00	2659.68	2660.23	2656.17	2656.71	3407	0	28
2024.09.26	01:00:00	2657.05	2659.62	2656.99	2658.23	2107	0	28
2024.09.26	02:00:00	2658.22	2659.40	2656.25	2656.28	2280	0	28
2024.09.26	03:00:00	2656.27	2660.22	2655.31	2658.99	4529	0	28
2024.09.26	04:00:00	2659.02	2661.35	2657.60	2660.70	8518	0	28
2024.09.26	05:00:00	2660.69	2661.52	2656.98	2658.08	6511	0	28
2024.09.26	06:00:00	2658.08	2662.45	2657.75	2662.45	5577	0	28
2024.09.26	07:00:00	2662.45	2662.82	2660.10	2660.58	3054	0	28
2024.09.26	08:00:00	2660.57	2663.34	2659.69	2661.40	7663	0	28
2024.09.26	09:00:00	2661.40	2662.56	2657.90	2661.62	10289	0	28
2024.09.26	10:00:00	2661.61	2666.82	2659.42	2664.65	9616	0	28
2024.09.26	11:00:00	2664.64	2670.48	2664.54	2668.94	9371	0	28
2024.09.26	12:00:00	2668.94	2669.76	2666.93	2668.84	7478	0	28
2024.09.26	13:00:00	2668.83	2675.56	2667.42	2672.63	9406	0	28
2024.09.26	14:00:00	2672.60	2685.47	2672.17	2682.74	12097	0	28
2024.09.26	15:00:00	2682.76	2684.12	2668.48	2677.20	17685	0	28
2024.09.26	16:00:00	2677.20	2679.59	2654.80	2660.76	22997	0	28
2024.09.26	17:00:00	2660.78	2669.47	2659.65	2665.77	18196	0	28
2024.09.26	18:00:00	2665.79	2673.06	2662.37	2671.32	14490	0	28
2024.09.26	19:00:00	2671.29	2672.37	2662.94	2668.11	11786	0	28
2024.09.26	20:00:00	2668.05	2672.12	2667.50	2670.85	8346	0	28
2024.09.26	21:00:00	2670.87	2677.02	2670.01	2675.81	6383	0	28
2024.09.26	22:00:00	2675.85	2677.78	2672.17	2673.55	5595	0	28
2024.09.26	23:00:00	2673.59	2673.93	2670.71	2672.02	2470	0	28
2024.09.27	01:00:00	2672.11	2673.08	2671.61	2672.28	1277	0	28
2024.09.27	02:00:00	2672.31	2673.15	2671.88	2672.59	2377	0	28
2024.09.27	03:00:00	2672.59	2672.61	2669.30	2669.73	5645	0	28
2024.09.27	04:00:00	2669.73	2672.69	2666.13	2669.43	12622	0	28
2024.09.27	05:00:00	2669.45	2670.95	2667.18	2668.91	8795	0	28
2024.09.27	06:00:00	2668.90	2673.89	2668.61	2673.60	6655	0	28
2024.09.27	07:00:00	2673.61	2673.83	2669.23	2670.44	4311	0	28
2024.09.27	08:00:00	2670.45	2671.30	2662.28	2664.80	10835	0	28
2024.09.27	09:00:00	2664.80	2669.42	2663.98	2665.73	13480	0	28
2024.09.27	10:00:00	2665.70	2668.19	2660.89	2664.67	12177	0	28
2024.09.27	11:00:00	2664.64	2665.34	2661.77	2662.61	10760	0	28
2024.09.27	12:00:00	2662.62	2664.84	2658.28	2663.64	9080	0	28
2024.09.27	13:00:00	2663.64	2665.55	2661.95	2664.27	7868	0	28
2024.09.27	14:00:00	2664.26	2669.12	2664.21	2666.07	6946	0	28
2024.09.27	15:00:00	2666.09	2674.20	2662.20	2670.02	14272	0	28
2024.09.27	16:00:00	2670.02	2670.84	2663.97	2666.27	15858	0	28
2024.09.27	17:00:00	2666.31	2666.83	2649.35	2649.46	16578	0	28
2024.09.27	18:00:00	2649.45	2654.60	2644.67	2649.78	16684	0	28
2024.09.27	19:00:00	2649.75	2656.23	2646.05	2651.76	11916	0	28
2024.09.27	20:00:00	2651.77	2652.31	2643.00	2645.11	9666	0	28
2024.09.27	21:00:00	2645.11	2648.88	2643.39	2647.93	8105	0	28
2024.09.27	22:00:00	2647.95	2652.75	2645.55	2652.02	6500	0	28
2024.09.27	23:00:00	2651.98	2659.96	2651.07	2658.02	3335	0	28
2024.09.30	01:00:00	2658.23	2663.43	2657.27	2662.67	4800	0	28
2024.09.30	02:00:00	2662.66	2664.96	2661.59	2663.46	4608	0	28
2024.09.30	03:00:00	2663.49	2665.91	2661.21	2661.52	7685	0	28
2024.09.30	04:00:00	2661.52	2664.23	2647.35	2652.62	13843	0	28
2024.09.30	05:00:00	2652.62	2656.31	2650.23	2652.55	9588	0	28
2024.09.30	06:00:00	2652.54	2655.52	2652.16	2653.48	5645	0	28
2024.09.30	07:00:00	2653.47	2655.85	2652.05	2655.82	3824	0	28
2024.09.30	08:00:00	2655.82	2659.24	2654.35	2657.71	7120	0	28
2024.09.30	09:00:00	2657.74	2660.05	2655.61	2657.75	9873	0	28
2024.09.30	10:00:00	2657.81	2660.57	2650.61	2650.86	8587	0	28
2024.09.30	11:00:00	2650.81	2656.50	2650.55	2653.38	9356	0	28
2024.09.30	12:00:00	2653.39	2653.55	2648.25	2649.62	8181	0	28
2024.09.30	13:00:00	2649.63	2650.02	2635.70	2636.87	9634	0	28
2024.09.30	14:00:00	2636.87	2642.74	2634.42	2641.50	9311	0	28
2024.09.30	15:00:00	2641.51	2644.10	2634.86	2638.95	10253	0	28
2024.09.30	16:00:00	2638.94	2642.00	2630.37	2635.70	15660	0	28
2024.09.30	17:00:00	2635.67	2636.05	2628.81	2633.21	17883	0	28
2024.09.30	18:00:00	2633.22	2636.35	2630.26	2633.85	12693	0	28
2024.09.30	19:00:00	2633.86	2639.33	2633.37	2639.04	8844	0	28
2024.09.30	20:00:00	2639.04	2641.76	2636.31	2637.71	7592	0	28
2024.09.30	21:00:00	2637.69	2638.19	2624.57	2631.45	13828	0	28
2024.09.30	22:00:00	2631.44	2631.68	2626.41	2630.96	8351	0	28
2024.09.30	23:00:00	2630.94	2634.95	2630.70	2634.16	2560	0	28
2024.10.01	01:00:00	2634.23	2634.90	2632.20	2634.89	1590	0	28
2024.10.01	02:00:00	2634.94	2636.19	2634.52	2635.62	2016	0	28
2024.10.01	03:00:00	2635.62	2637.05	2633.85	2636.32	3614	0	28
2024.10.01	04:00:00	2636.32	2639.72	2635.39	2639.71	3980	0	28
2024.10.01	05:00:00	2639.73	2639.90	2634.97	2636.33	3908	0	28
2024.10.01	06:00:00	2636.32	2638.54	2634.49	2637.89	3510	0	28
2024.10.01	07:00:00	2637.87	2640.32	2637.36	2639.51	3067	0	28
2024.10.01	08:00:00	2639.51	2644.24	2639.50	2642.99	5151	0	28
2024.10.01	09:00:00	2643.00	2645.44	2642.54	2645.21	6462	0	28
2024.10.01	10:00:00	2645.26	2647.36	2641.65	2645.50	9891	0	28
2024.10.01	11:00:00	2645.50	2646.72	2642.34	2646.48	7908	0	28
2024.10.01	12:00:00	2646.50	2649.21	2645.33	2648.60	7441	0	28
2024.10.01	13:00:00	2648.62	2650.41	2648.17	2650.28	6419	0	28
2024.10.01	14:00:00	2650.27	2651.98	2646.79	2650.12	7583	0	28
2024.10.01	15:00:00	2650.12	2656.59	2650.08	2651.44	9642	0	28
2024.10.01	16:00:00	2651.51	2671.62	2647.91	2668.09	17183	0	28
2024.10.01	17:00:00	2668.09	2669.86	2657.34	2659.20	19591	0	28
2024.10.01	18:00:00	2659.18	2665.33	2653.80	2663.36	15582	0	28
2024.10.01	19:00:00	2663.36	2672.97	2661.15	2666.37	12040	0	28
2024.10.01	20:00:00	2666.38	2671.68	2661.17	2662.35	12189	0	28
2024.10.01	21:00:00	2662.34	2664.86	2657.48	2661.03	7878	0	28
2024.10.01	22:00:00	2661.01	2664.19	2658.09	2658.59	5183	0	28
2024.10.01	23:00:00	2658.62	2663.83	2657.84	2662.96	2586	0	28
2024.10.02	01:00:00	2663.15	2663.34	2661.17	2661.99	1447	0	28
2024.10.02	02:00:00	2661.99	2662.16	2660.07	2660.27	2149	0	28
2024.10.02	03:00:00	2660.29	2660.54	2656.87	2657.35	4862	0	28
2024.10.02	04:00:00	2657.41	2661.90	2656.19	2660.55	6071	0	28
2024.10.02	05:00:00	2660.55	2661.10	2658.76	2660.07	4741	0	28
2024.10.02	06:00:00	2660.06	2661.45	2655.03	2655.27	4783	0	28
2024.10.02	07:00:00	2655.26	2656.41	2652.58	2654.05	4636	0	28
2024.10.02	08:00:00	2654.06	2656.12	2644.45	2647.96	8428	0	28
2024.10.02	09:00:00	2647.98	2650.60	2647.11	2649.69	6269	0	28
2024.10.02	10:00:00	2649.72	2655.46	2649.38	2655.35	8695	0	28
2024.10.02	11:00:00	2655.35	2655.75	2648.54	2652.39	7276	0	28
2024.10.02	12:00:00	2652.39	2655.45	2651.54	2652.88	6146	0	28
2024.10.02	13:00:00	2652.89	2654.29	2648.76	2649.08	5382	0	28
2024.10.02	14:00:00	2649.05	2652.51	2647.91	2649.47	7042	0	28
2024.10.02	15:00:00	2649.60	2652.88	2643.75	2649.51	10891	0	28
2024.10.02	16:00:00	2649.52	2660.75	2649.16	2659.40	14432	0	28
2024.10.02	17:00:00	2659.43	2663.19	2647.40	2648.01	17255	0	28
2024.10.02	18:00:00	2647.99	2650.59	2641.07	2649.84	12735	0	28
2024.10.02	19:00:00	2649.86	2652.19	2648.03	2649.60	7138	0	28
2024.10.02	20:00:00	2649.58	2652.69	2647.11	2652.09	5948	0	28
2024.10.02	21:00:00	2652.11	2655.84	2651.04	2653.97	5241	0	28
2024.10.02	22:00:00	2653.98	2658.84	2653.60	2658.51	4376	0	28
2024.10.02	23:00:00	2658.51	2659.74	2658.23	2658.31	2346	0	28
2024.10.03	01:00:00	2658.43	2660.21	2658.26	2659.40	2135	0	28
2024.10.03	02:00:00	2659.40	2661.11	2659.34	2660.17	3227	0	28
2024.10.03	03:00:00	2660.18	2662.78	2657.37	2657.71	5162	0	28
2024.10.03	04:00:00	2657.72	2658.84	2654.94	2658.11	6177	0	28
2024.10.03	05:00:00	2658.15	2658.51	2655.29	2655.72	4385	0	28
2024.10.03	06:00:00	2655.72	2657.82	2653.22	2655.89	4798	0	28
2024.10.03	07:00:00	2655.89	2656.43	2654.54	2654.89	3240	0	28
2024.10.03	08:00:00	2654.91	2656.56	2651.75	2653.20	6844	0	28
2024.10.03	09:00:00	2653.19	2657.37	2651.21	2655.79	7590	0	28
2024.10.03	10:00:00	2655.89	2656.10	2643.42	2645.20	10679	0	28
2024.10.03	11:00:00	2645.20	2647.41	2641.73	2645.05	8286	0	28
2024.10.03	12:00:00	2645.04	2647.47	2640.88	2644.76	7872	0	28
2024.10.03	13:00:00	2644.75	2647.98	2643.99	2646.69	6823	0	28
2024.10.03	14:00:00	2646.71	2648.91	2643.56	2647.91	6939	0	28
2024.10.03	15:00:00	2647.92	2654.00	2642.04	2642.32	13848	0	28
2024.10.03	16:00:00	2642.31	2651.27	2641.65	2647.34	14762	0	28
2024.10.03	17:00:00	2646.65	2654.32	2637.87	2650.13	19519	0	28
2024.10.03	18:00:00	2650.12	2654.48	2647.89	2648.78	10212	0	28
2024.10.03	19:00:00	2648.79	2660.89	2648.47	2659.95	8422	0	28
2024.10.03	20:00:00	2659.97	2662.00	2655.09	2656.64	7842	0	28
2024.10.03	21:00:00	2656.66	2659.59	2655.34	2657.43	4499	0	28
2024.10.03	22:00:00	2657.44	2659.37	2656.89	2657.84	4570	0	28
2024.10.03	23:00:00	2657.83	2657.85	2655.61	2655.62	1952	0	28
2024.10.04	01:00:00	2655.86	2656.92	2654.31	2655.95	1905	0	28
2024.10.04	02:00:00	2655.93	2656.54	2654.26	2655.72	1362	0	28
2024.10.04	03:00:00	2655.72	2657.43	2655.39	2657.19	3866	0	28
2024.10.04	04:00:00	2657.20	2659.07	2656.71	2658.18	5287	0	28
2024.10.04	05:00:00	2658.19	2663.42	2657.91	2661.98	4757	0	28
2024.10.04	06:00:00	2661.97	2663.51	2660.71	2661.05	4048	0	28
2024.10.04	07:00:00	2661.06	2665.73	2660.60	2664.00	3731	0	28
2024.10.04	08:00:00	2664.00	2667.72	2664.00	2667.33	4553	0	28
2024.10.04	09:00:00	2667.35	2667.46	2659.60	2660.16	5853	0	28
2024.10.04	10:00:00	2660.14	2663.07	2658.67	2660.95	7796	0	28
2024.10.04	11:00:00	2660.97	2661.46	2658.78	2658.93	5666	0	28
2024.10.04	12:00:00	2658.98	2660.12	2656.78	2657.41	5245	0	28
2024.10.04	13:00:00	2657.41	2660.61	2657.11	2658.21	4537	0	28
2024.10.04	14:00:00	2658.22	2662.48	2657.33	2661.26	5501	0	28
2024.10.04	15:00:00	2661.32	2661.40	2631.95	2638.74	17697	0	28
2024.10.04	16:00:00	2638.79	2655.03	2637.48	2651.76	19114	0	28
2024.10.04	17:00:00	2651.77	2661.02	2646.55	2658.30	16895	0	28
2024.10.04	18:00:00	2658.34	2670.06	2647.80	2653.12	18903	0	28
2024.10.04	19:00:00	2653.12	2653.69	2641.75	2645.24	10596	0	28
2024.10.04	20:00:00	2645.29	2650.38	2643.90	2650.01	8483	0	28
2024.10.04	21:00:00	2650.02	2650.69	2644.30	2645.52	7877	0	28
2024.10.04	22:00:00	2645.52	2652.01	2642.65	2651.50	5784	0	28
2024.10.04	23:00:00	2651.53	2653.75	2649.78	2653.18	2654	0	28
2024.10.07	01:00:00	2651.24	2652.82	2649.56	2650.75	3124	0	28
2024.10.07	02:00:00	2650.75	2652.34	2649.62	2650.13	2493	0	28
2024.10.07	03:00:00	2650.14	2651.01	2647.74	2649.21	4096	0	28
2024.10.07	04:00:00	2649.29	2651.83	2643.79	2646.10	6825	0	28
2024.10.07	05:00:00	2646.12	2648.56	2645.17	2645.17	6172	0	28
2024.10.07	06:00:00	2645.16	2647.39	2643.82	2647.33	5033	0	28
2024.10.07	07:00:00	2647.33	2648.51	2646.25	2646.66	2921	0	28
2024.10.07	08:00:00	2646.66	2646.66	2639.95	2640.60	4914	0	28
2024.10.07	09:00:00	2640.62	2643.80	2639.62	2643.11	6835	0	28
2024.10.07	10:00:00	2643.15	2652.71	2641.95	2651.96	9513	0	28
2024.10.07	11:00:00	2651.97	2656.28	2651.60	2652.16	9021	0	28
2024.10.07	12:00:00	2652.17	2657.18	2650.62	2656.49	6837	0	28
2024.10.07	13:00:00	2656.48	2658.41	2655.13	2655.29	6000	0	28
2024.10.07	14:00:00	2655.30	2659.57	2655.03	2656.84	6976	0	28
2024.10.07	15:00:00	2656.86	2659.17	2637.67	2640.01	13802	0	28
2024.10.07	16:00:00	2640.00	2653.69	2639.64	2642.67	15942	0	28
2024.10.07	17:00:00	2642.69	2647.71	2640.38	2640.77	13678	0	28
2024.10.07	18:00:00	2640.77	2650.01	2639.13	2645.59	9532	0	28
2024.10.07	19:00:00	2645.60	2646.83	2642.55	2646.75	5814	0	28
2024.10.07	20:00:00	2646.70	2648.67	2644.10	2647.90	4561	0	28
2024.10.07	21:00:00	2647.91	2648.01	2639.58	2640.71	5721	0	28
2024.10.07	22:00:00	2640.70	2644.60	2640.30	2643.14	4912	0	28
2024.10.07	23:00:00	2643.13	2643.60	2641.56	2642.05	2343	0	28
2024.10.08	01:00:00	2642.50	2648.91	2641.63	2644.01	2498	0	28
2024.10.08	02:00:00	2644.01	2644.78	2642.36	2642.94	3083	0	28
2024.10.08	03:00:00	2642.96	2645.05	2642.21	2643.48	4781	0	28
2024.10.08	04:00:00	2643.50	2647.80	2637.82	2647.23	13598	0	28
2024.10.08	05:00:00	2647.20	2648.16	2633.65	2635.66	13812	0	28
2024.10.08	06:00:00	2635.65	2645.65	2635.17	2642.89	10541	0	28
2024.10.08	07:00:00	2642.88	2643.70	2641.26	2643.01	3422	0	28
2024.10.08	08:00:00	2643.02	2646.20	2641.45	2644.95	6926	0	28
2024.10.08	09:00:00	2644.95	2646.34	2635.65	2636.33	10746	0	28
2024.10.08	10:00:00	2636.32	2638.43	2631.10	2633.96	12458	0	28
2024.10.08	11:00:00	2633.93	2640.23	2628.53	2637.85	11571	0	28
2024.10.08	12:00:00	2637.85	2641.88	2635.70	2641.39	8373	0	28
2024.10.08	13:00:00	2641.38	2647.36	2639.76	2646.22	8279	0	28
2024.10.08	14:00:00	2646.22	2651.82	2646.15	2650.66	8909	0	28
2024.10.08	15:00:00	2650.65	2652.91	2639.63	2645.87	12914	0	28
2024.10.08	16:00:00	2645.85	2647.61	2636.54	2639.59	17349	0	28
2024.10.08	17:00:00	2639.57	2640.34	2619.77	2620.89	19404	0	28
2024.10.08	18:00:00	2620.98	2621.07	2604.65	2612.93	17291	0	28
2024.10.08	19:00:00	2612.90	2616.14	2606.60	2608.88	10608	0	28
2024.10.08	20:00:00	2608.88	2618.03	2605.47	2614.48	9550	0	28
2024.10.08	21:00:00	2614.45	2616.92	2613.78	2615.62	6425	0	28
2024.10.08	22:00:00	2615.61	2623.55	2614.84	2622.85	6520	0	28
2024.10.08	23:00:00	2622.85	2623.03	2618.69	2621.48	3244	0	28
2024.10.09	01:00:00	2621.48	2622.15	2620.39	2621.78	1110	0	30
2024.10.09	02:00:00	2621.81	2623.68	2620.95	2621.92	2792	0	28
2024.10.09	03:00:00	2621.91	2623.13	2620.87	2621.08	4050	0	28
2024.10.09	04:00:00	2621.05	2624.11	2618.28	2619.85	11289	0	28
2024.10.09	05:00:00	2619.90	2620.27	2616.81	2618.34	9340	0	28
2024.10.09	06:00:00	2618.33	2618.80	2614.84	2617.08	6481	0	28
2024.10.09	07:00:00	2617.08	2618.51	2615.37	2615.91	2339	0	28
2024.10.09	08:00:00	2615.90	2624.21	2615.61	2619.63	9136	0	28
2024.10.09	09:00:00	2619.62	2619.62	2610.56	2612.66	9943	0	28
2024.10.09	10:00:00	2612.67	2615.52	2609.09	2611.55	9107	0	28
2024.10.09	11:00:00	2611.55	2617.32	2610.41	2616.21	8305	0	28
2024.10.09	12:00:00	2616.20	2618.51	2614.60	2617.98	6808	0	28
2024.10.09	13:00:00	2617.99	2621.35	2615.98	2621.02	5661	0	28
2024.10.09	14:00:00	2621.03	2622.32	2616.87	2618.95	6283	0	28
2024.10.09	15:00:00	2618.95	2622.22	2615.37	2618.82	9404	0	28
2024.10.09	16:00:00	2618.82	2620.61	2606.92	2609.57	15830	0	0
2024.10.09	17:00:00	2609.55	2611.80	2605.21	2609.77	13764	0	28
2024.10.09	18:00:00	2609.76	2617.79	2609.41	2614.73	9807	0	28
2024.10.09	19:00:00	2614.74	2615.71	2607.71	2608.62	8170	0	28
2024.10.09	20:00:00	2608.62	2609.85	2606.47	2609.54	6328	0	28
2024.10.09	21:00:00	2609.54	2610.92	2605.06	2606.30	6178	0	28
2024.10.09	22:00:00	2606.31	2610.12	2606.24	2609.17	3857	0	28
2024.10.09	23:00:00	2609.13	2609.35	2606.68	2607.14	2478	0	28
2024.10.10	01:00:00	2607.35	2608.75	2607.34	2608.68	1243	0	28
2024.10.10	02:00:00	2608.67	2609.34	2607.81	2608.35	1123	0	28
2024.10.10	03:00:00	2608.39	2610.06	2605.84	2609.25	4729	0	28
2024.10.10	04:00:00	2609.24	2612.42	2606.71	2609.01	9903	0	28
2024.10.10	05:00:00	2609.00	2615.52	2607.94	2615.16	8425	0	28
2024.10.10	06:00:00	2615.15	2616.81	2611.36	2611.69	6969	0	28
2024.10.10	07:00:00	2611.69	2614.63	2611.41	2613.80	3617	0	28
2024.10.10	08:00:00	2613.79	2615.45	2612.41	2613.22	6610	0	28
2024.10.10	09:00:00	2613.21	2616.30	2610.55	2612.39	8024	0	28
2024.10.10	10:00:00	2612.40	2616.91	2610.16	2616.65	8434	0	28
2024.10.10	11:00:00	2616.63	2617.23	2613.45	2615.39	5316	0	28
2024.10.10	12:00:00	2615.42	2618.32	2614.27	2617.13	4716	0	28
2024.10.10	13:00:00	2617.14	2618.37	2615.51	2617.92	4601	0	28
2024.10.10	14:00:00	2617.86	2618.80	2611.19	2612.91	6946	0	28
2024.10.10	15:00:00	2612.92	2627.15	2603.33	2624.96	17208	0	28
2024.10.10	16:00:00	2624.97	2627.85	2615.70	2626.75	21800	0	28
2024.10.10	17:00:00	2626.66	2629.70	2622.71	2625.36	17529	0	28
